FreqItem,Antecedent(a),,Consequent(c),P(a)%,P(c)%,Sup(a,c)%,Conf.%,Leverage,Lift,Conviction,All-Confid (%),
BCEJ,E,->,BCJ,99.78203,5.351858,5.351858,5.363549,0.0001166567,1.002185,1.000124,5.363549,
BCEJ,BE,->,CJ,22.96869,10.62751,5.351858,23.30067,0.02910858,2.192486,1.165232,5.363549,
BCEJ,CE,->,BJ,10.65055,22.91907,5.351858,50.24958,0.02910851,2.19248,1.549353,5.363549,
BCEJ,BCE,->,J,5.355402,99.53038,5.351858,99.93382,0.0002160575,1.004053,7.095516,5.363549,
BCEJ,J,->,BCE,99.53038,5.355402,5.351858,5.37711,0.0002160575,1.004053,1.000229,5.363549,
BCEJ,BJ,->,CE,22.91907,10.65055,5.351858,23.35112,0.02910851,2.19248,1.165698,5.363549,
BCEJ,CJ,->,BE,10.62751,22.96869,5.351858,50.35851,0.02910858,2.192486,1.551753,5.363549,
BCEJ,BCJ,->,E,5.351858,99.78203,5.351858,100,0.0001166567,1.002185,Infinity,5.363549,
BCEJ,EJ,->,BC,99.52684,5.355402,5.351858,5.377301,0.0002179536,1.004089,1.000231,5.363549,
BCEJ,BEJ,->,C,22.91907,10.65941,5.351858,23.35112,0.0290882,2.190657,1.165582,5.363549,
BCEJ,CEJ,->,B,10.62751,22.97932,5.351858,50.35851,0.02909728,2.191471,1.551539,5.363549,
DEJ,D,->,EJ,17.04088,99.52684,16.99835,99.75042,0.0003809967,1.002246,1.895826,17.03548,
DEJ,E,->,DJ,99.78203,16.99835,16.99835,17.03548,0.0003705202,1.002185,1.000448,17.03548,
DEJ,DE,->,J,17.03025,99.53038,16.99835,99.8127,0.0004807838,1.002836,2.507275,17.03548,
DEJ,J,->,DE,99.53038,17.03025,16.99835,17.07856,0.0004807838,1.002836,1.000583,17.03548,
DEJ,DJ,->,E,16.99835,99.78203,16.99835,100,0.0003705202,1.002185,Infinity,17.03548,
DEJ,EJ,->,D,99.52684,17.04088,16.99835,17.07916,0.0003809967,1.002246,1.000462,17.03548,
ADEJ,A,->,DEJ,16.18671,16.99835,6.19008,38.24173,0.03438605,2.249732,1.343976,6.203602,
ADEJ,D,->,AEJ,17.04088,16.18671,6.19008,36.32487,0.03431721,2.244117,1.316264,6.203602,
ADEJ,AD,->,EJ,6.19008,99.52684,6.19008,100,0.0002928895,1.004754,Infinity,6.203602,
ADEJ,E,->,ADJ,99.78203,6.19008,6.19008,6.203602,0.0001349278,1.002185,1.000144,6.203602,
ADEJ,AE,->,DJ,16.18671,16.99835,6.19008,38.24173,0.03438605,2.249732,1.343976,6.203602,
ADEJ,DE,->,AJ,17.03025,16.18671,6.19008,36.34755,0.03433442,2.245518,1.316733,6.203602,
ADEJ,ADE,->,J,6.19008,99.53038,6.19008,100,0.0002906979,1.004718,Infinity,6.203602,
ADEJ,J,->,ADE,99.53038,6.19008,6.19008,6.219286,0.0002906979,1.004718,1.000311,6.203602,
ADEJ,AJ,->,DE,16.18671,17.03025,6.19008,38.24173,0.03433442,2.245518,1.34346,6.203602,
ADEJ,DJ,->,AE,16.99835,16.18671,6.19008,36.41576,0.03438605,2.249732,1.318146,6.203602,
ADEJ,ADJ,->,E,6.19008,99.78203,6.19008,100,0.0001349278,1.002185,Infinity,6.203602,
ADEJ,EJ,->,AD,99.52684,6.19008,6.19008,6.219508,0.0002928895,1.004754,1.000314,6.203602,
ADEJ,AEJ,->,D,16.18671,17.04088,6.19008,38.24173,0.03431721,2.244117,1.343288,6.203602,
ADEJ,DEJ,->,A,16.99835,16.18671,6.19008,36.41576,0.03438605,2.249732,1.318146,6.203602,
BDEJ,B,->,DEJ,22.97932,16.99835,7.125769,31.00949,0.03219663,1.824264,1.203088,7.141335,
BDEJ,D,->,BEJ,17.04088,22.91907,7.125769,41.81572,0.03220158,1.824495,1.324773,7.141335,
BDEJ,BD,->,EJ,7.127541,99.52684,7.125769,99.97514,0.0003195289,1.004504,19.02981,7.141335,
BDEJ,E,->,BDJ,99.78203,7.125769,7.125769,7.141335,0.0001553234,1.002185,1.000168,7.141335,
BDEJ,BE,->,DJ,22.96869,16.99835,7.125769,31.02384,0.03221471,1.825109,1.203338,7.141335,
BDEJ,DE,->,BJ,17.03025,22.91907,7.125769,41.84183,0.03222594,1.825634,1.325367,7.141335,
BDEJ,BDE,->,J,7.127541,99.53038,7.125769,99.97514,0.0003170054,1.004468,18.88727,7.141335,
BDEJ,J,->,BDE,99.53038,7.127541,7.125769,7.15939,0.0003170054,1.004469,1.000343,7.141335,
BDEJ,BJ,->,DE,22.91907,17.03025,7.125769,31.09101,0.03222594,1.825634,1.204048,7.141335,
BDEJ,DJ,->,BE,16.99835,22.96869,7.125769,41.92035,0.03221471,1.825109,1.326305,7.141335,
BDEJ,BDJ,->,E,7.125769,99.78203,7.125769,100,0.0001553234,1.002185,Infinity,7.141335,
BDEJ,EJ,->,BD,99.52684,7.127541,7.125769,7.159645,0.0003195289,1.004504,1.000346,7.141335,
BDEJ,BEJ,->,D,22.91907,17.04088,7.125769,31.09101,0.03220158,1.824495,1.203894,7.141335,
BDEJ,DEJ,->,B,16.99835,22.97932,7.125769,41.92035,0.03219663,1.824264,1.326122,7.141335,
ABDEJ,A,->,BDEJ,16.18671,7.125769,5.011607,30.96124,0.0385818,4.344969,1.345248,5.022555,
ABDEJ,B,->,ADEJ,22.97932,6.19008,5.011607,21.80921,0.03589169,3.523252,1.199757,5.022555,
ABDEJ,AB,->,DEJ,7.483741,16.99835,5.011607,66.96661,0.03739495,3.939595,2.51266,5.022555,
ABDEJ,D,->,ABEJ,17.04088,7.483741,5.011607,29.40932,0.03736312,3.929762,1.310602,5.022555,
ABDEJ,AD,->,BEJ,6.19008,22.91907,5.011607,80.96192,0.03592899,3.532514,4.048777,5.022555,
ABDEJ,BD,->,AEJ,7.127541,16.18671,5.011607,70.31328,0.03857893,4.343889,2.823258,5.022555,
ABDEJ,ABD,->,EJ,5.011607,99.52684,5.011607,100,0.000237129,1.004754,Infinity,5.022555,
ABDEJ,E,->,ABDJ,99.78203,5.011607,5.011607,5.022555,0.0001092401,1.002185,1.000115,5.022555,
ABDEJ,AE,->,BDJ,16.18671,7.125769,5.011607,30.96124,0.0385818,4.344969,1.345248,5.022555,
ABDEJ,BE,->,ADJ,22.96869,6.19008,5.011607,21.8193,0.03589828,3.524883,1.199912,5.022555,
ABDEJ,ABE,->,DJ,7.483741,16.99835,5.011607,66.96661,0.03739495,3.939595,2.51266,5.022555,
ABDEJ,DE,->,ABJ,17.03025,7.483741,5.011607,29.42768,0.03737107,3.932215,1.310943,5.022555,
ABDEJ,ADE,->,BJ,6.19008,22.91907,5.011607,80.96192,0.03592899,3.532514,4.048777,5.022555,
ABDEJ,BDE,->,AJ,7.127541,16.18671,5.011607,70.31328,0.03857893,4.343889,2.823258,5.022555,
ABDEJ,ABDE,->,J,5.011607,99.53038,5.011607,100,0.0002353546,1.004718,Infinity,5.022555,
ABDEJ,J,->,ABDE,99.53038,5.011607,5.011607,5.035254,0.0002353546,1.004718,1.000249,5.022555,
ABDEJ,AJ,->,BDE,16.18671,7.127541,5.011607,30.96124,0.03857893,4.343889,1.345222,5.022555,
ABDEJ,BJ,->,ADE,22.91907,6.19008,5.011607,21.86654,0.03592899,3.532514,1.200637,5.022555,
ABDEJ,ABJ,->,DE,7.483741,17.03025,5.011607,66.96661,0.03737107,3.932215,2.511694,5.022555,
ABDEJ,DJ,->,ABE,16.99835,7.483741,5.011607,29.4829,0.03739495,3.939594,1.311969,5.022555,
ABDEJ,ADJ,->,BE,6.19008,22.96869,5.011607,80.96192,0.03589828,3.524883,4.046171,5.022555,
ABDEJ,BDJ,->,AE,7.125769,16.18671,5.011607,70.33076,0.0385818,4.344969,2.824923,5.022555,
ABDEJ,ABDJ,->,E,5.011607,99.78203,5.011607,100,0.0001092401,1.002185,Infinity,5.022555,
ABDEJ,EJ,->,ABD,99.52684,5.011607,5.011607,5.035433,0.000237129,1.004754,1.000251,5.022555,
ABDEJ,AEJ,->,BD,16.18671,7.127541,5.011607,30.96124,0.03857893,4.343889,1.345222,5.022555,
ABDEJ,BEJ,->,AD,22.91907,6.19008,5.011607,21.86654,0.03592899,3.532514,1.200637,5.022555,
ABDEJ,ABEJ,->,D,7.483741,17.04088,5.011607,66.96661,0.03736312,3.929762,2.511372,5.022555,
ABDEJ,DEJ,->,AB,16.99835,7.483741,5.011607,29.4829,0.03739495,3.939594,1.311969,5.022555,
ABDEJ,ADEJ,->,B,6.19008,22.97932,5.011607,80.96192,0.03589169,3.523252,4.045612,5.022555,
ABDEJ,BDEJ,->,A,7.125769,16.18671,5.011607,70.33076,0.0385818,4.344969,2.824923,5.022555,
CDEJ,C,->,DEJ,10.65941,16.99835,5.911854,55.46135,0.04099929,3.262748,1.863587,5.924768,
CDEJ,D,->,CEJ,17.04088,10.62751,5.911854,34.69218,0.04100832,3.264374,1.368481,5.924768,
CDEJ,CD,->,EJ,5.913626,99.52684,5.911854,99.97003,0.0002620876,1.004453,15.78874,5.924768,
CDEJ,E,->,CDJ,99.78203,5.911854,5.911854,5.924768,0.0001288632,1.002185,1.000137,5.924768,
CDEJ,CE,->,DJ,10.65055,16.99835,5.911854,55.50749,0.04101435,3.265463,1.86552,5.924768,
CDEJ,DE,->,CJ,17.03025,10.62751,5.911854,34.71384,0.04101961,3.266412,1.368935,5.924768,
CDEJ,CDE,->,J,5.913626,99.53038,5.911854,99.97003,0.0002599939,1.004417,15.67047,5.924768,
